사업자등록번호,데이터수집일자,조사년도,분석기업매출액,산업평균매출액,분석기업매출액증감률,산업평균매출액증감률,기업연구개발액,평균연구개발액,기업연구개발액증감률,평균연구개발액증감률,기업특허실용신안출원건수,평균특허실용신안출원건수,기업특허실용신안생산력금액,평균특허실용신안생산력금액
1060522928,20220416,2018,,70848.07,,6,,595.71,,53,,0.0,,5
1058731060,20220416,2019,,,,11,,13956.81,,25,,,, 
1058759826,20220416,2019,,,,10,,796.34,,7,,,, 
1058780810,20220416,2019,,,,14,,13956.81,,25,,,, 
1058770855,20220416,2018,2572198,,0.23,10,,186.07,,92,,,, 
1058756101,20220416,2018,,,,6,,65.13,,100,,,, 
1058765935,20220416,2021,,,,,,,,,,,, 
1058767011,20220416,2021,,,,,,,,,,,, 
1068685562,20220416,2017,,,,11,,10468.07,,11,,,, 
1058783063,20220416,2021,,,,,,,,,,,, 
1070647593,20220416,2018,,,,1,,4791.89,,1,,,, 
1058756436,20220416,2018,,,,14,,11634.01,,16,,,, 
1058772760,20220416,2020,,,,2,,,,,,,, 
1058782370,20220416,2017,,,,11,,10468.07,,11,,,, 
1058780936,20220416,2020,,,,8,,,,,,,, 
1058766647,20220416,2017,,,,6,,144.84,,43,,,, 
1058743019,20220416,2021,,,,,,,,,,,, 
1058783326,20220416,2019,,,,14,,13956.81,,25,,,, 
1059872975,20220416,2018,,,,14,,11634.01,,16,,,, 
1060514957,20220416,2020,,,,1,,,,,,,, 
1058785964,20220416,2017,,,,11,,10468.07,,11,,,, 
1068626369,20220416,2021,,,,,,,,,,,, 
1059196809,20220416,2018,,,,,,,,,,,, 
1058737725,20220416,2019,,,,9,,13956.81,,52,,,, 
1058789956,20220416,2019,,,,45,,13956.81,,205,,,, 
1070612527,20220416,2019,,,,4,,4496.63,,3,,,, 
1060580194,20220416,2021,,,,,,,,,,,, 
1059615534,20220416,2017,,,,40,,144.84,,43,,,, 
1058780824,20220416,2019,,,,10,,796.34,,7,,,, 
1058754379,20220416,2017,,,,6,,144.84,,43,,,, 
1070248110,20220416,2020,,,,1,,,,,,,, 
1059129732,20220416,2021,,,,,,,,,,,, 
1071117865,20220416,2017,,,,15,,4887.58,,2,,,, 
1058746485,20220416,2020,,,,8,,,,,,,, 
1059511074,20220416,2017,,,,,,,,,,,, 
1059606637,20220416,2017,,,,40,,144.84,,43,,,, 
1058745564,20220416,2021,,,,,,,,,,,, 
1068669863,20220416,2021,,,,,,,,,,,, 
1060732454,20220416,2018,,,,7,,754.82,,35,,,, 
1058783063,20220416,2017,,,,7,,10468.07,,111,,,, 
1059134711,20220416,2017,,,,,,,,,,,, 
1070767539,20220416,2021,,,,,,,,,,,, 
1058750470,20220416,2020,,,,8,,,,,,,, 
1062764013,20220416,2021,,,,,,,,,,,, 
1058797140,20220416,2020,,,,5,,,,,,,, 
1058792785,20220416,2021,,,,,,,,,2,,, 
1068205634,20220416,2018,354762,,60.5,7,,65.13,,17,,,, 
1058767404,20220416,2018,,,,7,,754.82,,123,,,, 
1058769358,20220416,2021,,,,,,,,,,,, 
1058753481,20220416,2021,,,,,,,,,,,, 
1058788715,20220416,2020,,,,3,,,,,,,, 
1060330685,20220416,2020,,,,1,,,,,,,, 
1059852547,20220416,2017,,,,40,,144.84,,43,,,, 
1060270981,20220416,2017,,3485855.73,,10,,128764.94,,21,,0.4,,28
1063180820,20220416,2021,,,,,,,,,,,, 
1061316552,20220416,2021,,,,,,,,,,,, 
1059198087,20220416,2019,,,,10,,251.77,,64,,,, 
1058790230,20220416,2021,,,,,,,,,,,, 
1061099509,20220416,2021,,,,,,,,,,,, 
1058770097,20220416,2019,,,,11,,13956.81,,25,,,, 
1058812721,20220416,2017,277000,,15.9,11,99825,10468.07,5.71,11,1,,99825.0, 
1070259510,20220416,2021,,,,,,,,,,,, 
1058775340,20220416,2021,,,,,,,,,,,, 
1058795079,20220416,2018,,,,1,,4791.89,,1,,,, 
1059511356,20220416,2019,,,,10,,251.77,,64,,,, 
1068182600,20220416,2021,,,,,,,,,,,, 
1058770137,20220416,2021,,,,,,,,,,,, 
1060756757,20220416,2017,,,,11,,565.59,,12,,,, 
1058747179,20220416,2019,,3497979.06,,8,,141540.34,,4,,,, 
1059204062,20220416,2018,,,,15,,186.07,,387,,,, 
1059103275,20220416,2018,,,,7,,754.82,,35,,,, 
1058777391,20220416,2017,893014,,84.11,22,,10468.07,,11,,,, 
1060454869,20220416,2021,,,,,,,,,,,, 
1058787905,20220416,2017,,,,10,,565.59,,40,,,, 
1061339540,20220416,2021,,,,,,,,,,,, 
1059180665,20220416,2017,,,,5,,57.02,,9,,,, 
1068623474,20220416,2017,39181488,,2.98,11,,565.59,,12,,,, 
1058751260,20220416,2019,,,,10,,796.34,,7,,,, 
1071276051,20220416,2019,,,,4,,4496.63,,3,,,, 
1058815581,20220416,2017,,,,10,,565.59,,40,,,, 
1068136203,20220416,2018,,,,7,,754.82,,35,,,, 
1058734596,20220416,2019,,,,9,,13956.81,,52,,,, 
1058786833,20220416,2019,,,,10,,13956.81,,205,,,, 
1059606239,20220416,2021,,,,,,,,,,,, 
1058757890,20220416,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1061051811,20220416,2017,,,,11,,565.59,,12,,,, 
1068631241,20220416,2020,,,,8,,,,,,,, 
1058797795,20220416,2021,,,,,,,,,,,, 
1068636509,20220416,2017,,3485855.73,,10,,128764.94,,21,,0.4,,28
1058744546,20220416,2021,,,,,,,,,,,, 
1068180280,20220416,2018,,,,1,,4791.89,,1,,,, 
1068710355,20220416,2017,,,,11,,10468.07,,11,,,, 
1059114132,20220416,2019,,,,49,,251.77,,38,,,, 
1068654225,20220416,2020,,,,8,,,,,,,, 
1058735824,20220416,2021,,,,,,,,,,,, 
1059606224,20220416,2021,,,,,,,,,,,, 
1059605133,20220416,2020,,,,7,,,,,,,, 
1068600262,20220416,2021,,,,,,,,,,,, 
1068605267,20220416,2017,,3485855.73,,10,,128764.94,,21,2,0.4,,28
1070248916,20220416,2021,,,,,,,,,,,, 
1058767082,20220416,2018,,,,14,,11634.01,,16,,,, 
1058767705,20220416,2021,,,,,,,,,,,, 
1058776897,20220416,2020,,,,7,,,,,,,, 
1058790185,20220416,2020,,,,1,,,,,,,, 
1059103504,20220416,2021,,,,,,,,,,,, 
1058769381,20220416,2018,,,,14,,11634.01,,16,,,, 
1068712580,20220416,2021,,,,,,,,,,,, 
1059872975,20220416,2019,,,,14,,13956.81,,25,,,, 
1060574601,20220416,2021,,,,,,,,,,,, 
1068207200,20220416,2017,,,,7,,10468.07,,11,,,, 
1068633730,20220416,2021,,,,,,,,,,,, 
1058777241,20220416,2017,613207,,22.73,11,,10468.07,,11,,,, 
1068690366,20220416,2020,,,,8,,,,,2,,, 
1058783141,20220416,2021,,,,,,,,,,,, 
1060352068,20220416,2021,,,,,,,,,,,, 
1060525186,20220416,2018,,,,1,,4791.89,,1,,,, 
1068800738,20220416,2020,,,,5,,,,,,,, 
1058786449,20220416,2021,,,,,,,,,,,, 
1058797757,20220416,2021,,,,,,,,,,,, 
1070870588,20220416,2020,,,,8,,,,,,,, 
1058786454,20220416,2018,,,,7,,754.82,,123,,,, 
1059615096,20220416,2017,,,,40,,144.84,,43,,,, 
1060731867,20220416,2017,,,,7,,10468.07,,11,,,, 
1058781707,20220416,2020,,,,8,,,,,,,, 
1060197867,20220416,2021,,,,,,,,,,,, 
1058782536,20220416,2020,,,,8,,,,,,,, 
1058772630,20220416,2020,,,,8,,,,,,,, 
1058779778,20220416,2018,,,,1,,4791.89,,1,,,, 
1061175616,20220416,2019,,,,10,,796.34,,7,,,, 
1059063621,20220416,2020,,,,7,,,,,,,, 
1058756381,20220416,2017,1829545,,105.92,11,,10468.07,,11,,,, 
1058763446,20220416,2017,,,,15,,4887.58,,2,,,, 
1058796705,20220416,2017,,,,6,,144.84,,43,,,, 
1060986804,20220416,2018,,,,14,,11634.01,,16,,,, 
1068231113,20220416,2017,,,,22,,10468.07,,11,,,, 
1068170292,20220416,2020,,,,5,,,,,,,, 
1058751805,20220416,2017,896912,,113.7,7,,10468.07,,11,,,, 
1068604991,20220416,2019,,,,10,,796.34,,7,,,, 
1058773866,20220416,2020,4526119,,7.11,1,,,,,,,, 
1058748601,20220416,2018,,,,1,,4791.89,,1,,,, 
1058786395,20220416,2021,,,,,,,,,,,, 
1058804293,20220416,2020,,,,3,,,,,,,, 
1070749832,20220416,2017,,,,15,,4887.58,,2,,,, 
1068681756,20220416,2018,6228720,,8.43,1,,4791.89,,1,,,, 
1058767383,20220416,2018,,,,7,,754.82,,35,,,, 
1058779079,20220416,2017,,,,11,,10468.07,,11,,,, 
1059134711,20220416,2021,,,,,,,,,,,, 
1058730912,20220416,2017,,,,10,,565.59,,40,,,, 
1069070557,20220416,2019,,,,14,,13956.81,,25,,,, 
1058731755,20220416,2018,,,,14,,11634.01,,16,,,, 
1059065648,20220416,2020,,,,8,,,,,,,, 
1068668807,20220416,2021,,,,,,,,,,,, 
1058747276,20220416,2021,,,,,,,,,,,, 
1058781124,20220416,2021,,,,,,,,,,,, 
1068642694,20220416,2018,1699344,,9.49,1,,4791.89,,1,,,, 
1070145682,20220416,2018,,,,,,,,,,,, 
1065004556,20220416,2020,,,,8,,,,,,,, 
1058773982,20220416,2018,,,,10,,186.07,,92,,,, 
1058807010,20220416,2019,,,,14,200000,13956.81,11.11,25,,,, 
1058732297,20220416,2017,,,,22,,10468.07,,11,,,, 
1058788961,20220416,2021,,,,,,,,,,,, 
1060827604,20220416,2017,,,,11,,10468.07,,11,,,, 
1061148759,20220416,2021,,,,,,,,,,,, 
1068679380,20220416,2020,,,,8,,,,,,,, 
1058742567,20220416,2020,,,,8,,,,,,,, 
1058731056,20220416,2021,,,,,,,,,,,, 
1058769381,20220416,2019,,,,14,,13956.81,,25,,,, 
1058777732,20220416,2020,,,,8,,,,,,,, 
1058781783,20220416,2018,3741678,,13.55,0,,11634.01,,19,,,, 
1058787297,20220416,2020,,,,1,,,,,,,, 
1068706206,20220416,2021,,,,,,,,,,,, 
1068800209,20220416,2019,2727,,,10,,796.34,,7,,,, 
1058783665,20220416,2017,,3485855.73,,10,,128764.94,,21,,0.4,,28
1058735969,20220416,2021,,,,,,,,,,,, 
1058738006,20220416,2017,,,,10,,565.59,,40,,,, 
1058752406,20220416,2017,,,,10,,565.59,,40,,,, 
1059933474,20220416,2019,,,,14,,13956.81,,25,,,, 
1060652278,20220416,2018,,,,7,,754.82,,35,,,, 
1058784999,20220416,2021,,,,,,,,,,,, 
1061962887,20220416,2018,,70848.07,,6,,595.71,,53,,0.0,,5
1068627204,20220416,2021,,,,,,,,,,,, 
1058754291,20220416,2020,,,,1,,,,,,,, 
1068633730,20220416,2017,1450568,,5.94,11,,10468.07,,11,,,, 
1058785848,20220416,2019,,,,45,,13956.81,,205,,,, 
1059113550,20220416,2018,,,,7,,754.82,,35,,,, 
1058741307,20220416,2021,,,,,,,,,,,, 
1058778196,20220416,2019,,,,9,,13956.81,,52,,,, 
1058748426,20220416,2021,,,,,,,,,,,, 
1058812191,20220416,2017,,,,11,,10468.07,,11,,,, 
1068603691,20220416,2021,,,,,,,,,,,, 
1059605128,20220416,2020,,,,7,,,,,,,, 
1058803751,20220416,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058780881,20220416,2020,,,,8,,,,,,,, 
1068148693,20220416,2021,,,,,,,,,,,, 
1058759471,20220416,2020,,,,3,,,,,,,, 
1058779477,20220416,2020,,,,3,,,,,,,, 
1058731532,20220416,2019,,,,10,,796.34,,6,,,, 
1060966642,20220416,2017,,3485855.73,,10,,128764.94,,21,,0.4,,28
1058786401,20220416,2018,,,,0,,11634.01,,16,,,, 
1059612691,20220416,2021,,,,,,,,,,,, 
1058731361,20220416,2018,,,,7,,754.82,,35,,,, 
1058770855,20220416,2017,2566262,,5.43,6,,144.84,,43,,,, 
1060328457,20220416,2020,,,,8,,,,,,,, 
1058750543,20220416,2020,,,,2,,,,,,,, 
1058755607,20220416,2017,602347,,38.98,10,,565.59,,40,,,, 
1058802562,20220416,2020,,,,8,,,,,,,, 
1062112814,20220416,2019,,,,9,,13956.81,,52,,,, 
1058773982,20220416,2020,,,,7,,,,,,,, 
1058788210,20220416,2017,,,,10,,565.59,,40,,,, 
1059164480,20220416,2021,,,,,,,,,,,, 
1060639348,20220416,2021,,,,,,,,,,,, 
1068605457,20220416,2020,,,,8,,,,,,,, 
1058808678,20220416,2020,,,,8,,,,,,,, 
1061599222,20220416,2021,,,,,,,,,,,, 
1058783097,20220416,2018,11916000,,,7,,754.82,,35,3,,, 
1059934449,20220416,2020,,,,8,,,,,,,, 
1068601413,20220416,2020,153173603,,81.76,2,,,,,7,,, 
1059152892,20220416,2021,,,,,,,,,,,, 
1058767781,20220416,2020,,,,3,,,,,,,, 
1068681299,20220416,2020,,,,8,,,,,3,,, 
1071227244,20220416,2021,,,,,,,,,,,, 
1058785891,20220416,2018,,,,7,,754.82,,35,,,, 
1058739422,20220416,2021,,,,,,,,,,,, 
1058794726,20220416,2019,,,,11,,13956.81,,25,,,, 
1058797999,20220416,2020,,,,2,,,,,,,, 
1059155507,20220416,2019,,,,49,,251.77,,38,,,, 
1059950906,20220416,2021,,,,,,,,,,,, 
1068646540,20220416,2017,1574517,,14.1,15,,4887.58,,2,,,, 
1061334905,20220416,2019,,,,,,,,,,,, 
1058744610,20220416,2020,,,,5,,,,,,,, 
1058792276,20220416,2019,,,,14,,13956.81,,25,,,, 
1058787579,20220416,2017,,,,11,,10468.07,,11,,,, 
1068188259,20220416,2018,,,,14,,11634.01,,16,,,, 
1070727221,20220416,2020,,,,5,,,,,,,, 
1058813356,20220416,2020,,,,2,,,,,,,, 
1059016190,20220416,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1059606414,20220416,2017,,,,40,,144.84,,43,,,, 
1058752202,20220416,2019,,,,11,,13956.81,,25,,,, 
1058786658,20220416,2020,,,,1,,,,,,,, 
1058789150,20220416,2020,,,,8,,,,,,,, 
1060496006,20220416,2021,,,,,,,,,,,, 
1058747621,20220416,2017,,,,15,,4887.58,,2,,,, 
1071254455,20220416,2017,,,,15,,4887.58,,2,,,, 
1061393485,20220416,2017,,,,15,,4887.58,,2,,,, 
1059689114,20220416,2021,,,,,,,,,,,, 
1068619500,20220416,2019,,,,10,,796.34,,7,,,, 
1058792941,20220416,2020,,,,2,,,,,,,, 
1064490895,20220416,2021,,,,,,,,,,,, 
1061241961,20220416,2018,,,,14,,11634.01,,16,,,, 
1058773186,20220416,2021,,,,,,,,,,,, 
1068658589,20220416,2018,,,,1,,4791.89,,1,,,, 
1059932397,20220416,2019,,,,49,,251.77,,38,,,, 
1070880844,20220416,2019,,,,10,,796.34,,7,,,, 
1058811926,20220416,2020,7418768,,37.2,8,,,,,,,, 
1058775980,20220416,2017,,,,22,,10468.07,,11,,,, 
1060468155,20220416,2021,,,,,,,,,,,, 
1058779967,20220416,2021,,,,,,,,,,,, 
1059614971,20220416,2018,813264,,4.53,15,,186.07,,387,,,, 
1070155254,20220416,2018,,,,,,,,,,,, 
1058741229,20220416,2018,,,,7,,754.82,,35,,,, 
1068712557,20220416,2017,,,,15,,4887.58,,2,,,, 
1060755966,20220416,2018,,,,7,,65.13,,17,,,, 
1058768418,20220416,2017,,,,11,,565.59,,12,,,, 
1068672238,20220416,2018,,,,7,,754.82,,123,,,, 
1061248891,20220416,2018,,,,7,,754.82,,35,,,, 
1069019002,20220416,2021,,,,,,,,,,,, 
1070836673,20220416,2018,,,,17,,11634.01,,90,,,, 
1058752691,20220416,2018,,,,14,,11634.01,,16,,,, 
1058758846,20220416,2020,,,,2,,,,,,,, 
1058745453,20220416,2020,,,,8,,,,,,,, 
1058773018,20220416,2017,,,,22,,10468.07,,11,,,, 
1068670109,20220416,2017,,,,11,,10468.07,,11,,,, 
1061248998,20220416,2020,,,,5,,,,,,,, 
1058788393,20220416,2020,,,,8,,,,,,,, 
1070217510,20220416,2017,,,,15,,4887.58,,2,,,, 
1058762184,20220416,2020,3935205,,4.53,8,,,,,,,, 
1058739325,20220416,2020,61351020,,12.54,1,375000,,,,2,,187500.0, 
1070284945,20220416,2017,,,,,,,,,,,, 
1058766123,20220416,2017,2596685,,33.51,11,,565.59,,12,,,, 
1058768795,20220416,2017,,,,6,,144.84,,43,,,, 
1061277149,20220416,2020,344837,,69.66,8,,,,,,,, 
1060168080,20220416,2020,,,,1,,,,,,,, 
1061080640,20220416,2018,,,,1,,4791.89,,1,,,, 
1058763602,20220416,2021,,,,,,,,,,,, 
1068175526,20220416,2017,,,,11,,565.59,,12,,,, 
1068630029,20220416,2021,,,,,,,,,,,, 
1068666599,20220416,2021,,,,,,,,,,,, 
1068707618,20220416,2020,,,,8,,,,,,,, 
1061671838,20220416,2021,,,,,,,,,,,, 
1065271457,20220416,2020,,,,1,,,,,,,, 
1059106743,20220416,2017,,,,40,,144.84,,43,,,, 
1068177747,20220416,2019,,,,4,,4496.63,,3,,,, 
1071270663,20220416,2020,,,,5,,,,,,,, 
1058791734,20220416,2018,,,,0,,11634.01,,19,,,, 
1070731647,20220416,2019,,3497979.06,,8,,141540.34,,4,,,, 
1058752672,20220416,2018,,,,0,,11634.01,,19,,,, 
1058762466,20220416,2017,,,,6,,144.84,,43,,,, 
1059615311,20220416,2017,,,,40,,144.84,,43,,,, 
1058781589,20220416,2020,,,,1,,,,,,,, 
1058794560,20220416,2019,875787,,,14,,13956.81,,25,,,, 
1058747427,20220416,2017,,,,22,,10468.07,,11,,,, 
1058763728,20220416,2018,827749,,30.32,0,,11634.01,,19,,,, 
1068213702,20220416,2020,,,,4,,,,,,,, 
1068158323,20220416,2017,,,,11,,565.59,,12,,,, 
1058756284,20220416,2021,,,,,,,,,,,, 
1059129732,20220416,2019,,,,10,,796.34,,7,,,, 
1058736522,20220416,2020,,,,14,,,,,,,, 
1058744003,20220416,2019,,,,9,,13956.81,,52,,,, 
1058805671,20220416,2017,,,,11,,565.59,,12,,,, 
1070187343,20220416,2018,,,,1,,4791.89,,1,,,, 
1058759919,20220416,2019,,,,45,,13956.81,,205,,,, 
1070857872,20220416,2019,,,,4,,4496.63,,3,,,, 
1068649149,20220416,2019,,,,4,,4496.63,,3,,,, 
1071013557,20220416,2018,,,,7,,754.82,,35,,,, 
1059117779,20220416,2021,,,,,,,,,,,, 
1070880621,20220416,2019,,,,4,,4496.63,,3,,,, 
1070950497,20220416,2017,,,,15,,4887.58,,2,,,, 
1070966780,20220416,2021,,,,,,,,,,,, 
1058784999,20220416,2019,,,,14,,13956.81,,25,,,, 
1064351139,20220416,2021,,,,,,,,,,,, 
1068633157,20220416,2017,,,,11,,10468.07,,11,,,, 
1070831080,20220416,2020,,,,5,,,,,,,, 
1058754253,20220416,2021,,,,,,,,,,,, 
1058738821,20220416,2018,,,,14,,11634.01,,16,,,, 
1058788414,20220416,2021,,,,,,,,,,,, 
1059154435,20220416,2019,,,,49,,251.77,,38,,,, 
1059159798,20220416,2020,,,,8,,,,,,,, 
1058788995,20220416,2018,,,,14,,11634.01,,16,,,, 
1061074925,20220416,2020,,,,2,,,,,,,, 
1058782666,20220416,2018,,,,0,,11634.01,,19,,,, 
1059949151,20220416,2018,,,,14,,11634.01,,16,,,, 
1058740031,20220416,2019,,,,14,,13956.81,,25,,,, 
1058804901,20220416,2019,,,,10,,796.34,,7,,,, 
1058787579,20220416,2018,,,,14,,11634.01,,16,,,, 
1060683408,20220416,2020,,,,3,,,,,,,, 
1059161090,20220416,2021,,,,,,,,,,,, 
1068148164,20220416,2019,,,,14,,13956.81,,25,,,, 
1060747734,20220416,2018,,,,7,,754.82,,35,,,, 
1068902145,20220416,2021,,,,,,,,,,,, 
1058743019,20220416,2019,,,,9,,13956.81,,52,,,, 
1070154236,20220416,2021,,,,,,,,,,,, 
1058745905,20220416,2021,,,,,,,,,,,, 
1058770097,20220416,2018,,,,0,,11634.01,,16,,,, 
1059948792,20220416,2021,,,,,,,,,,,, 
1068712386,20220416,2021,,,,,,,,,,,, 
1058752013,20220416,2018,,,,7,,754.82,,35,,,, 
1059922773,20220416,2017,,,,11,,565.59,,12,,,, 
1071316609,20220416,2020,,,,5,,,,,,,, 
1059174260,20220416,2019,,,,,,,,,,,, 
1058803654,20220416,2018,,,,14,,11634.01,,16,,,, 
1058766007,20220416,2018,,,,0,,11634.01,,19,,,, 
1059614103,20220416,2019,,,,10,,251.77,,64,,,, 
1059161708,20220416,2018,,,,15,50000,186.07,0.0,387,,,, 
1058782142,20220416,2019,,,,14,,13956.81,,25,,,, 
1059933630,20220416,2017,,,,7,,10468.07,,11,,,, 
1058779007,20220416,2018,4736658,,0.48,7,,754.82,,123,,,, 
1070717719,20220416,2020,,,,5,,,,,,,, 
1068709784,20220416,2017,,,,11,,10468.07,,11,,,, 
1058742306,20220416,2021,,,,,,,,,,,, 
1058765366,20220416,2017,,,,11,,565.59,,12,,,, 
1059181664,20220416,2021,,,,,,,,,,,, 
1059926916,20220416,2017,,,,11,,565.59,,12,,,, 
1058788414,20220416,2018,,,,14,,11634.01,,16,,,, 
1070129208,20220416,2020,,,,5,,,,,,,, 
1058753254,20220416,2019,,,,9,,13956.81,,52,,,, 
1058777692,20220416,2021,,,,,,,,,,,, 
1060534481,20220416,2020,,,,3,,,,,,,, 
1058792335,20220416,2019,,,,10,,796.34,,7,,,, 
1061671503,20220416,2019,,,,14,,13956.81,,25,,,, 
1058752333,20220416,2018,,,,14,,11634.01,,16,,,, 
1058791296,20220416,2017,,,,15,,4887.58,,2,,,, 
1061024406,20220416,2018,,,,1,,4791.89,,1,,,, 
1058808611,20220416,2017,,,,15,,4887.58,,2,,,, 
1060568832,20220416,2020,,,,8,,,,,,,, 
1058767699,20220416,2020,,,,8,,,,,,,, 
1059083194,20220416,2019,,,,49,,251.77,,38,,,, 
1058744871,20220416,2020,,,,5,,,,,,,, 
1059193985,20220416,2017,,,,6,,144.84,,43,,,, 
1070131174,20220416,2021,,,,,,,,,,,, 
1058761676,20220416,2020,,,,2,,,,,,,, 
1058735260,20220416,2017,988157,,0.24,11,,10468.07,,11,,,, 
1058738229,20220416,2017,,,,15,,4887.58,,2,,,, 
1058749482,20220416,2017,,,,7,,10468.07,,11,,,, 
1058815086,20220416,2021,,,,,,,,,,,, 
1068703494,20220416,2017,797273,,65.28,11,,10468.07,,11,,,, 
1059166469,20220416,2020,,,,1,,,,,,,, 
1058763806,20220416,2019,,,,10,,796.34,,7,,,, 
1065080044,20220416,2020,,,,5,,,,,,,, 
1060998805,20220416,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058769455,20220416,2018,2281660,,18.09,14,,11634.01,,16,,,, 
1058764445,20220416,2019,,,,4,,4496.63,,3,,,, 
1058813884,20220416,2021,,,,,,,,,,,, 
1059602626,20220416,2019,,,,10,,251.77,,64,,,, 
1059997615,20220416,2018,,,,15,,186.07,,387,,,, 
1059121161,20220416,2019,15110841,,22.83,10,,251.77,,64,,,, 
1068671525,20220416,2018,,,,14,,11634.01,,16,,,, 
1061083138,20220416,2021,,,,,,,,,,,, 
1058750830,20220416,2019,,,,45,,13956.81,,205,,,, 
1070443287,20220416,2017,,,,15,,4887.58,,2,,,, 
1058739325,20220416,2018,54359833,,16.73,7,,754.82,,35,4,,, 
1059000719,20220416,2019,,,,10,,796.34,,7,,,, 
1071274034,20220416,2019,,,,4,,4496.63,,3,,,, 
1058792145,20220416,2018,,,,7,,754.82,,123,,,, 
1058742494,20220416,2018,,,,7,,754.82,,35,,,, 
1058775831,20220416,2020,,,,8,,,,,,,, 
1058740496,20220416,2021,,,,,,,,,,,, 
1070186801,20220416,2017,,,,15,,4887.58,,2,,,, 
1058761512,20220416,2019,,,,9,,13956.81,,52,,,, 
1058758128,20220416,2021,,,,,,,,,,,, 
1068187298,20220416,2018,2695615,,9.15,14,,11634.01,,16,,,, 
1070255552,20220416,2021,,,,,,,,,,,, 
1058774792,20220416,2018,,,,14,,11634.01,,16,,,, 
1058801336,20220416,2019,,,,10,,796.34,,7,,,, 
1061080640,20220416,2017,,,,15,,4887.58,,2,,,, 
1058753405,20220416,2017,,,,11,,10468.07,,11,,,, 
1059117600,20220416,2021,,,,,,,,,,,, 
1059606826,20220416,2021,,,,,,,,,,,, 
1070140687,20220416,2020,,,,3,,,,,,,, 
1058745905,20220416,2018,5514617,,26.04,7,,754.82,,35,,,, 
1060889430,20220416,2019,,,,11,,63.75,,7,,,, 
1058776446,20220416,2020,11155636,,,1,,,,,,,, 
1059922768,20220416,2020,,,,1,,,,,,,, 
1058752406,20220416,2021,,,,,,,,,,,, 
1060356536,20220416,2017,,,,11,,565.59,,12,,,, 
1058744681,20220416,2020,,,,5,,,,,,,, 
1058746490,20220416,2019,440605,,25.9,45,,13956.81,,205,,,, 
1058767627,20220416,2019,979849,,,14,,13956.81,,25,,,, 
1058769057,20220416,2019,1496719,,6.14,4,,4496.63,,3,,,, 
1058802150,20220416,2017,,,,11,,10468.07,,11,,,, 
1061083138,20220416,2020,,,,1,,,,,,,, 
1060276234,20220416,2019,,,,10,,796.34,,7,,,, 
1060647528,20220416,2017,,,,11,,10468.07,,11,,,, 
1059173164,20220416,2017,,,,6,,144.84,,43,,,, 
1064490783,20220416,2019,,,,4,,4496.63,,3,,,, 
1059607048,20220416,2021,,,,,,,,,,,, 
1058783613,20220416,2019,,,,4,,4496.63,,3,,,, 
1068623474,20220416,2018,37877172,,,7,,754.82,,35,,,, 
1059601990,20220416,2018,,,,15,,186.07,,387,,,, 
1060799625,20220416,2018,,,,,,,,,,,, 
1061314141,20220416,2019,,,,4,,4496.63,,3,,,, 
1064490783,20220416,2018,,,,1,,4791.89,,1,,,, 
1058737841,20220416,2018,,,,14,,11634.01,,16,,,, 
1058731153,20220416,2021,,,,,,,,,,,, 
1059201518,20220416,2020,,,,8,,,,,,,, 
1060236964,20220416,2017,,,,15,,4887.58,,2,,,, 
1058791054,20220416,2017,340117,,,11,,565.59,,12,,,, 
1068710433,20220416,2019,,,,10,,796.34,,7,,,, 
1058752648,20220416,2020,,,,8,,,,,,,, 
1058759243,20220416,2018,,,,0,,11634.01,,19,,,, 
1068635553,20220416,2019,,,,14,,13956.81,,25,,,, 
1061236401,20220416,2018,,,,7,,754.82,,35,,,, 
1060875426,20220416,2019,,,,14,,13956.81,,25,,,, 
1068670531,20220416,2018,807294,,15.21,14,,11634.01,,16,,,, 
1059600195,20220416,2020,,,,7,,,,,,,, 
1058747131,20220416,2021,,,,,,,,,,,, 
1068694305,20220416,2020,870425,,7.02,8,,,,,,,, 
1058809186,20220416,2018,,70848.07,,6,,595.71,,53,,0.0,,5
1059872975,20220416,2020,,,,8,,,,,,,, 
1058812191,20220416,2018,,,,14,,11634.01,,16,,,, 
1058749901,20220416,2018,,,,10,,186.07,,92,,,, 
1058761244,20220416,2020,,,,3,,,,,,,, 
1058756950,20220416,2021,,,,,,,,,,,, 
1060889648,20220416,2021,,,,,,,,,,,, 
1068180131,20220416,2020,,,,2,,,,,5,,, 
1068705721,20220416,2017,,,,11,,10468.07,,11,,,, 
1058781425,20220416,2020,,,,1,,,,,,,, 
1058768325,20220416,2019,,,,10,,796.34,,7,,,, 
1071125628,20220416,2017,,,,11,,10468.07,,11,,,, 
1058745905,20220416,2017,7456468,,15.41,11,,565.59,,12,,,, 
1058801748,20220416,2021,,,,,,,,,,,, 
1058758259,20220416,2021,,,,,,,,,,,, 
1060339726,20220416,2020,,,,1,,,,,,,, 
1058749221,20220416,2020,,,,1,,,,,,,, 
1058765366,20220416,2018,,,,7,,754.82,,35,,,, 
1060930111,20220416,2019,,,,10,,796.34,,7,,,, 
1058772116,20220416,2017,,,,11,,10468.07,,11,,,, 
