사업자등록번호,데이터수집일자,최종인적자원등급,최종인적자원점수,인적자원구성원점수,인적자원복지점수,인적자원개발점수,인적자원대표이사점수,인적자원경영진점수,인적자원직원점수,인적자원자기개발점수,인적자원인사담당자점수,인적자원대표이사역량점수,인적자원대표이사연혁점수
1233773888,20220720,E,60.13,21.0,15.0,6.0,18.13,60.0,60.0,60.0,60.0,60.0,60.67
1233782242,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1233788324,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1233789003,20220720,E,61.99,21.0,15.0,6.0,19.99,60.0,60.0,60.0,60.0,60.0,69.93
1233790776,20220720,E,60.37,21.0,15.0,6.0,18.37,60.0,60.0,60.0,60.0,60.0,61.87
1233797648,20220720,E,60.48,21.0,15.0,6.0,18.48,60.0,60.0,60.0,60.0,60.0,62.4
1233803303,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1233808502,20220720,E,60.27,21.0,15.0,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1233809141,20220720,E,60.19,21.0,15.0,6.0,18.19,60.0,60.0,60.0,60.0,60.0,60.93
1233810575,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1233810842,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1233828788,20220720,E,60.27,21.0,15.0,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1233829943,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1233838438,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1233846258,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1233861400,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1234567894,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1236700117,20220720,E,60.24,21.0,15.0,6.0,18.24,60.0,60.0,60.0,60.0,60.0,61.2
1238101733,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238105985,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238106820,20220720,E,60.24,21.0,15.0,6.0,18.24,60.0,60.0,60.0,60.0,60.0,61.2
1238110571,20220720,E,66.24,21.0,16.02,6.0,23.22,60.0,60.0,60.0,60.0,79.28,76.47
1238114387,20220720,E,61.35,21.0,15.0,6.0,19.35,60.0,60.0,60.0,60.0,60.0,66.73
1238118234,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238121817,20220720,E,68.59,22.4,16.58,7.99,21.61,60.0,69.37,59.73,100.0,68.0,74.07
1238122117,20220720,E,61.09,21.0,15.0,6.0,19.09,60.0,60.0,60.0,60.0,60.0,65.47
1238123270,20220720,E,62.63,21.0,15.0,6.0,20.63,60.0,60.0,60.0,60.0,60.0,73.13
1238127994,20220720,E,60.83,21.0,15.0,6.0,18.83,60.0,60.0,60.0,60.0,60.0,64.13
1238128407,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238128635,20220720,E,60.45,21.0,15.0,6.0,18.45,60.0,60.0,60.0,60.0,60.0,62.27
1238128751,20220720,E,72.55,24.71,18.72,6.32,22.81,78.53,60.0,60.0,66.4,75.92,76.07
1238130198,20220720,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1238136912,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238136964,20220720,E,70.66,24.41,18.04,6.0,22.2,77.07,60.0,60.0,60.0,76.0,73.0
1238136998,20220720,E,62.01,21.53,16.48,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1238137997,20220720,E,60.72,21.0,15.0,6.0,18.72,60.0,60.0,60.0,60.0,60.0,63.6
1238140319,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238140473,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238141021,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238145678,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238145731,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238146123,20220720,E,60.56,21.0,15.0,6.0,18.56,60.0,60.0,60.0,60.0,60.0,62.8
1238146588,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1238146609,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238146614,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238146744,20220720,E,62.11,22.07,16.04,6.0,18.0,65.33,60.0,60.0,60.0,60.0,60.0
1238147044,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238147874,20220720,E,61.97,21.53,16.44,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1238147888,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238147952,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238147985,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238148252,20220720,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1238149417,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238150627,20220720,E,62.28,21.0,15.0,6.0,20.28,60.0,60.0,60.0,60.0,60.0,71.4
1238151102,20220720,E,60.43,21.0,15.0,6.0,18.43,60.0,60.0,60.0,60.0,60.0,62.13
1238151422,20220720,E,73.0,23.92,18.26,7.67,23.14,60.0,79.48,77.47,76.0,77.92,76.73
1238151679,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238152187,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238152246,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238153003,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1238153129,20220720,E,63.21,22.07,16.27,6.0,18.88,65.33,60.0,60.0,60.0,60.0,64.4
1238153231,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238153264,20220720,E,60.88,21.0,15.0,6.0,18.88,60.0,60.0,60.0,60.0,60.0,64.4
1238153449,20220720,E,60.59,21.0,15.0,6.0,18.59,60.0,60.0,60.0,60.0,60.0,62.93
1238153814,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238154360,20220720,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1238154545,20220720,E,60.37,21.0,15.0,6.0,18.37,60.0,60.0,60.0,60.0,60.0,61.87
1238155414,20220720,E,60.29,21.0,15.0,6.0,18.29,60.0,60.0,60.0,60.0,60.0,61.47
1238155471,20220720,E,62.15,21.0,15.48,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1238155786,20220720,E,62.25,21.0,15.0,6.0,20.25,60.0,60.0,60.0,60.0,60.0,71.27
1238156539,20220720,E,61.17,21.53,15.64,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1238187503,20220720,E,60.51,21.0,15.0,6.0,18.51,60.0,60.0,60.0,60.0,60.0,62.53
1238157125,20220720,E,60.98,21.0,15.53,6.0,18.45,60.0,60.0,60.0,60.0,60.0,62.27
1238157329,20220720,E,66.48,22.6,16.92,6.0,20.96,68.0,60.0,60.0,60.0,60.0,74.8
1238157687,20220720,E,62.15,21.0,15.48,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1238158032,20220720,E,62.25,21.0,15.0,6.0,20.25,60.0,60.0,60.0,60.0,60.0,71.27
1238158667,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238159477,20220720,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1238160241,20220720,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1238160810,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238161046,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238161707,20220720,E,67.68,22.45,17.9,6.1,21.23,60.0,69.64,61.96,60.0,88.0,62.13
1238162012,20220720,E,60.59,21.0,15.0,6.0,18.59,60.0,60.0,60.0,60.0,60.0,62.93
1238162195,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238162915,20220720,E,63.09,21.85,16.28,6.0,18.96,64.27,60.0,60.0,60.0,60.0,64.8
1238163398,20220720,E,60.59,21.0,15.0,6.0,18.59,60.0,60.0,60.0,60.0,60.0,62.93
1238163699,20220720,E,62.23,21.0,15.0,6.0,20.23,60.0,60.0,60.0,60.0,60.0,71.13
1238163705,20220720,E,67.12,23.13,17.32,6.0,20.67,70.67,60.0,60.0,60.0,60.0,73.33
1238163710,20220720,E,60.56,21.0,15.0,6.0,18.56,60.0,60.0,60.0,60.0,60.0,62.8
1238164102,20220720,E,60.99,21.0,15.0,6.0,18.99,60.0,60.0,60.0,60.0,60.0,64.93
1238164780,20220720,E,61.98,21.8,16.18,6.0,18.0,64.0,60.0,60.0,60.0,60.0,60.0
1238165004,20220720,E,60.91,21.0,15.0,6.0,18.91,60.0,60.0,60.0,60.0,60.0,64.53
1238165979,20220720,E,63.65,21.96,16.46,6.0,19.23,64.8,60.0,60.0,60.0,60.0,66.13
1238166338,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238166376,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238167282,20220720,E,75.7,24.84,19.18,7.0,24.68,79.2,60.0,60.0,80.0,84.0,81.4
1238168184,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238169728,20220720,E,63.74,22.01,16.63,6.0,19.09,65.07,60.0,60.0,60.0,60.0,65.47
1238169811,20220720,E,62.95,21.0,15.72,6.0,20.23,60.0,60.0,60.0,60.0,60.0,71.13
1238170977,20220720,E,62.75,22.07,16.68,6.0,18.0,65.33,60.0,60.0,60.0,60.0,60.0
1238171321,20220720,E,67.79,21.0,16.92,6.0,23.87,60.0,60.0,60.0,60.0,92.0,73.33
1238171582,20220720,E,61.79,21.0,15.41,6.0,19.39,60.0,60.0,60.0,60.0,60.0,66.93
1238173692,20220720,E,62.23,21.0,15.0,6.0,20.23,60.0,60.0,60.0,60.0,60.0,71.13
1238173799,20220720,E,60.56,21.0,15.0,6.0,18.56,60.0,60.0,60.0,60.0,60.0,62.8
1238174916,20220720,E,62.2,21.0,15.0,6.0,20.2,60.0,60.0,60.0,60.0,60.0,71.0
1238175138,20220720,E,63.09,21.91,16.36,6.0,18.83,64.53,60.0,60.0,60.0,60.0,64.13
1238175439,20220720,E,62.98,22.23,16.3,6.0,18.45,66.13,60.0,60.0,60.0,60.0,62.27
1238175929,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238176547,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238176587,20220720,E,60.72,21.0,15.0,6.0,18.72,60.0,60.0,60.0,60.0,60.0,63.6
1238177271,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238177761,20220720,E,60.69,21.0,15.0,6.0,18.69,60.0,60.0,60.0,60.0,60.0,63.47
1238178246,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238178815,20220720,E,60.51,21.0,15.0,6.0,18.51,60.0,60.0,60.0,60.0,60.0,62.53
1238178829,20220720,E,62.2,21.0,15.0,6.0,20.2,60.0,60.0,60.0,60.0,60.0,71.0
1238179487,20220720,E,60.53,21.0,15.0,6.0,18.53,60.0,60.0,60.0,60.0,60.0,62.67
1238180359,20220720,E,60.29,21.0,15.0,6.0,18.29,60.0,60.0,60.0,60.0,60.0,61.47
1238180548,20220720,E,64.97,22.33,15.98,6.0,20.65,66.67,60.0,60.0,60.0,60.0,73.27
1238180591,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238181402,20220720,E,60.53,21.0,15.0,6.0,18.53,60.0,60.0,60.0,60.0,60.0,62.67
1238181509,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238181886,20220720,E,63.2,21.0,15.0,6.0,21.2,60.0,60.0,60.0,60.0,60.0,76.0
1238182584,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238183206,20220720,E,60.96,21.0,15.96,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238184001,20220720,E,60.53,21.0,15.0,6.0,18.53,60.0,60.0,60.0,60.0,60.0,62.67
1238184355,20220720,E,60.53,21.0,15.0,6.0,18.53,60.0,60.0,60.0,60.0,60.0,62.67
1238185257,20220720,E,60.51,21.0,15.0,6.0,18.51,60.0,60.0,60.0,60.0,60.0,62.53
1238186315,20220720,E,61.06,21.0,15.5,6.0,18.56,60.0,60.0,60.0,60.0,60.0,62.8
1238186616,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238186692,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238186751,20220720,E,60.64,21.0,15.0,6.0,18.64,60.0,60.0,60.0,60.0,60.0,63.2
1238187236,20220720,E,60.51,21.0,15.0,6.0,18.51,60.0,60.0,60.0,60.0,60.0,62.53
1238187672,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238187686,20220720,E,65.1,24.2,16.1,6.0,18.8,76.0,60.0,60.0,60.0,68.0,60.0
1238187798,20220720,E,64.61,21.0,15.65,6.0,21.96,60.0,60.0,60.0,60.0,60.0,79.8
1238187949,20220720,E,60.53,21.0,15.0,6.0,18.53,60.0,60.0,60.0,60.0,60.0,62.67
1238187987,20220720,E,61.01,21.0,15.0,6.0,19.01,60.0,60.0,60.0,60.0,60.0,65.07
1238188083,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238189160,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238189684,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238191647,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238191759,20220720,E,60.51,21.0,15.0,6.0,18.51,60.0,60.0,60.0,60.0,60.0,62.53
1238191991,20220720,E,60.51,21.0,15.0,6.0,18.51,60.0,60.0,60.0,60.0,60.0,62.53
1238192909,20220720,E,60.27,21.0,15.0,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1238193102,20220720,E,63.09,21.0,15.96,6.0,20.13,60.0,60.0,60.0,60.0,60.0,70.67
1238193456,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238194120,20220720,E,62.17,21.0,15.0,6.0,20.17,60.0,60.0,60.0,60.0,60.0,70.87
1238194663,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238195062,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238195245,20220720,E,64.97,22.33,16.8,6.0,19.84,66.67,60.0,60.0,60.0,60.0,69.2
1238195565,20220720,E,73.12,25.03,18.84,7.0,22.25,80.13,60.0,60.0,80.0,68.0,77.27
1238195639,20220720,E,60.48,21.0,15.0,6.0,18.48,60.0,60.0,60.0,60.0,60.0,62.4
1238195702,20220720,E,60.64,21.0,15.0,6.0,18.64,60.0,60.0,60.0,60.0,60.0,63.2
1238195721,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238196322,20220720,E,76.31,27.68,18.48,6.25,23.89,79.6,78.4,65.04,60.0,75.6,81.67
1238196583,20220720,E,62.15,21.0,15.0,6.0,20.15,60.0,60.0,60.0,60.0,60.0,70.73
1238196787,20220720,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1238197151,20220720,E,63.09,21.96,16.47,6.0,18.67,64.8,60.0,60.0,60.0,60.0,63.33
1238197296,20220720,E,60.48,21.0,15.0,6.0,18.48,60.0,60.0,60.0,60.0,60.0,62.4
1238197772,20220720,E,60.48,21.0,15.0,6.0,18.48,60.0,60.0,60.0,60.0,60.0,62.4
1238198752,20220720,E,60.24,21.0,15.0,6.0,18.24,60.0,60.0,60.0,60.0,60.0,61.2
1238199799,20220720,E,60.48,21.0,15.0,6.0,18.48,60.0,60.0,60.0,60.0,60.0,62.4
1238210883,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238266387,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238266669,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238272628,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238273156,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238274742,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238276624,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238303832,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238536531,20220720,E,60.48,21.0,15.48,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238538752,20220720,E,60.75,21.0,15.0,6.0,18.75,60.0,60.0,60.0,60.0,60.0,63.73
1238600175,20220720,E,60.53,21.0,15.0,6.0,18.53,60.0,60.0,60.0,60.0,60.0,62.67
1238600312,20220720,E,60.48,21.0,15.0,6.0,18.48,60.0,60.0,60.0,60.0,60.0,62.4
1238600724,20220720,E,61.17,21.53,15.64,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1238601169,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238602101,20220720,E,60.37,21.0,15.0,6.0,18.37,60.0,60.0,60.0,60.0,60.0,61.87
1238602703,20220720,E,60.45,21.0,15.0,6.0,18.45,60.0,60.0,60.0,60.0,60.0,62.27
1238602760,20220720,E,60.45,21.0,15.0,6.0,18.45,60.0,60.0,60.0,60.0,60.0,62.27
1238603449,20220720,E,60.4,21.0,15.0,6.0,18.4,60.0,60.0,60.0,60.0,60.0,62.0
1238603570,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238603978,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238604638,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238605618,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238606107,20220720,E,61.79,21.0,15.48,6.0,19.31,60.0,60.0,60.0,60.0,60.0,66.53
1238607218,20220720,E,61.91,21.66,15.6,5.99,18.67,60.0,64.37,59.73,60.0,60.0,63.33
1238607940,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238607993,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238608065,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238608202,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238608269,20220720,E,60.43,21.0,15.0,6.0,18.43,60.0,60.0,60.0,60.0,60.0,62.13
1238608653,20220720,E,64.31,21.0,15.65,6.0,21.67,60.0,60.0,60.0,60.0,60.0,78.33
1238608973,20220720,E,62.07,21.0,15.0,6.0,20.07,60.0,60.0,60.0,60.0,60.0,70.33
1238610009,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1238610275,20220720,E,62.71,21.91,16.8,6.0,18.0,64.53,60.0,60.0,60.0,60.0,60.0
1238610294,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238610431,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238610839,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238611027,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1238611385,20220720,E,60.64,21.0,15.24,6.0,18.4,60.0,60.0,60.0,60.0,60.0,62.0
1238611707,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238612671,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238612972,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1238613082,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238613229,20220720,E,60.61,21.0,15.24,6.0,18.37,60.0,60.0,60.0,60.0,60.0,61.87
1238613627,20220720,E,60.51,21.0,15.0,6.0,18.51,60.0,60.0,60.0,60.0,60.0,62.53
1238613739,20220720,E,60.37,21.0,15.0,6.0,18.37,60.0,60.0,60.0,60.0,60.0,61.87
1238613802,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238613971,20220720,E,62.07,21.0,15.0,6.0,20.07,60.0,60.0,60.0,60.0,60.0,70.33
1238614039,20220720,E,60.37,21.0,15.0,6.0,18.37,60.0,60.0,60.0,60.0,60.0,61.87
1238614136,20220720,E,60.37,21.0,15.0,6.0,18.37,60.0,60.0,60.0,60.0,60.0,61.87
1238614854,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238615227,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238616717,20220720,E,60.35,21.0,15.0,6.0,18.35,60.0,60.0,60.0,60.0,60.0,61.73
1238617021,20220720,E,60.45,21.0,15.0,6.0,18.45,60.0,60.0,60.0,60.0,60.0,62.27
1238617472,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1238617977,20220720,E,60.35,21.0,15.0,6.0,18.35,60.0,60.0,60.0,60.0,60.0,61.73
1238618243,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238618466,20220720,E,62.01,21.0,15.0,6.0,20.01,60.0,60.0,60.0,60.0,60.0,70.07
1238619320,20220720,E,60.51,21.0,15.0,6.0,18.51,60.0,60.0,60.0,60.0,60.0,62.53
1238619408,20220720,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1238619432,20220720,E,72.28,24.63,18.94,6.0,22.71,78.13,60.0,60.0,60.0,76.0,75.53
1238619539,20220720,E,62.01,21.0,15.0,6.0,20.01,60.0,60.0,60.0,60.0,60.0,70.07
1238619994,20220720,E,60.27,21.0,15.0,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1238620400,20220720,E,62.01,21.0,15.0,6.0,20.01,60.0,60.0,60.0,60.0,60.0,70.07
1238620545,20220720,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1238620768,20220720,E,64.96,22.44,16.94,6.0,19.57,67.2,60.0,60.0,60.0,60.0,67.87
1238621277,20220720,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1238621388,20220720,E,64.95,22.07,16.02,6.0,20.87,65.33,60.0,60.0,60.0,60.0,74.33
1238621393,20220720,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1238621447,20220720,E,61.99,21.0,15.0,6.0,19.99,60.0,60.0,60.0,60.0,60.0,69.93
1238621506,20220720,E,61.99,21.0,15.0,6.0,19.99,60.0,60.0,60.0,60.0,60.0,69.93
1238622301,20220720,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1238622733,20220720,E,63.15,21.0,15.48,6.0,20.67,60.0,60.0,60.0,60.0,60.0,73.33
1238622903,20220720,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1238623260,20220720,E,63.51,21.0,15.65,6.0,20.87,60.0,60.0,60.0,60.0,60.0,74.33
1238623329,20220720,E,62.89,22.07,16.82,6.0,18.0,65.33,60.0,60.0,60.0,60.0,60.0
1238623542,20220720,E,64.92,21.53,17.4,6.0,19.99,62.67,60.0,60.0,60.0,60.0,69.93
1238623843,20220720,E,62.09,21.0,15.0,6.0,20.09,60.0,60.0,60.0,60.0,60.0,70.47
1238623969,20220720,E,61.99,21.0,15.0,6.0,19.99,60.0,60.0,60.0,60.0,60.0,69.93
1238624783,20220720,E,63.71,21.0,15.72,6.0,20.99,60.0,60.0,60.0,60.0,60.0,74.93
1238625026,20220720,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1238625502,20220720,E,60.29,21.0,15.0,6.0,18.29,60.0,60.0,60.0,60.0,60.0,61.47
1238625633,20220720,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1238626156,20220720,E,60.29,21.0,15.0,6.0,18.29,60.0,60.0,60.0,60.0,60.0,61.47
1238627174,20220720,E,60.29,21.0,15.0,6.0,18.29,60.0,60.0,60.0,60.0,60.0,61.47
1238627500,20220720,E,61.96,21.0,15.0,6.0,19.96,60.0,60.0,60.0,60.0,60.0,69.8
1238627835,20220720,E,63.44,21.0,15.48,6.0,20.96,60.0,60.0,60.0,60.0,60.0,74.8
1238627965,20220720,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1238628004,20220720,E,61.96,21.0,15.0,6.0,19.96,60.0,60.0,60.0,60.0,60.0,69.8
1238628080,20220720,E,63.59,22.07,16.35,6.0,19.17,65.33,60.0,60.0,60.0,60.0,65.87
